person_id,gesture_id,timestep,sample_id,imu_id,ax,ay,az,gx,gy,gz
1,5,0,38,0,-3.21300,-7.41010,4.16590,-0.32160,0.56120,0.76210
1,5,1,38,0,-3.78280,-6.82110,4.03180,-0.47540,0.50710,0.75490
1,5,2,38,0,-4.27840,-6.70380,4.11560,-0.66030,0.45540,0.73840
1,5,3,38,0,-4.87940,-6.98630,4.03420,-0.71940,0.40290,0.72400
1,5,4,38,0,-5.86580,-7.33580,3.93370,-0.61260,0.31230,0.71040
1,5,5,38,0,-7.05570,-7.53930,4.03180,-0.38980,0.17400,0.75040
1,5,6,38,0,-8.30070,-7.66860,4.30480,-0.12100,0.01360,0.85670
1,5,7,38,0,-9.75160,-7.47950,4.51310,0.13060,-0.19000,1.04690
1,5,8,38,0,-11.46340,-6.87610,4.63280,0.26270,-0.41200,1.31550
1,5,9,38,0,-12.77550,-6.70620,4.76450,0.33840,-0.63580,1.61560
1,5,10,38,0,-13.55120,-7.24720,4.65430,0.53370,-0.86790,1.92520
1,5,11,38,0,-14.75310,-7.70450,4.23770,0.87690,-1.13250,2.31880
1,5,12,38,0,-16.72590,-7.25680,3.29200,1.27400,-1.49270,2.71580
1,5,13,38,0,-15.74430,-5.89930,3.11250,1.46420,-2.10240,3.17220
1,5,14,38,0,-20.58060,-4.04380,3.41650,1.32060,-2.49650,3.27940
1,5,15,38,0,-15.56230,-5.60960,2.52110,1.24540,-2.65450,2.34970
1,5,16,38,0,-10.44590,-7.08440,2.95920,1.56040,-2.64650,1.53640
1,5,17,38,0,-6.81150,-6.94800,2.23620,2.46290,-2.60310,0.50710
1,5,18,38,0,-3.60330,-5.56410,1.33840,3.37100,-2.64680,-0.58090
1,5,19,38,0,-0.19150,-3.64640,0.41900,3.98970,-2.74300,-1.60380
1,5,20,38,0,4.10610,-2.56900,0.10770,4.42780,-3.03310,-2.54870
1,5,21,38,0,8.82020,-2.45650,1.77650,4.75100,-3.28280,-3.39290
1,5,22,38,0,14.29820,-2.39180,4.64240,5.05430,-3.20340,-4.04120
1,5,23,38,0,19.74500,-2.39180,11.15220,5.36760,-2.63000,-4.20740
1,5,24,38,0,23.50150,-4.57770,15.57670,5.47500,-1.08980,-3.82400
1,5,25,38,0,16.68760,-2.66240,5.99270,4.68010,0.58380,-2.79970
1,5,26,38,0,7.46990,4.45560,0.87150,1.69920,0.80820,-1.51720
1,5,27,38,0,1.82920,7.19220,4.11320,-3.02040,0.94110,1.17270
1,5,28,38,0,3.53140,8.80830,6.66550,-6.14890,1.32140,2.75900
1,5,29,38,0,6.79470,0.57940,8.27440,-6.98850,1.41310,3.35930
1,5,0,38,1,10.32380,0.67280,-0.37590,0.00160,-0.06080,-0.38290
1,5,1,38,1,10.27110,0.63930,-0.48600,0.06020,-0.05280,-0.37040
1,5,2,38,1,10.28070,0.98640,-0.55780,0.10340,-0.04560,-0.34670
1,5,3,38,1,10.31900,1.02470,-0.47640,0.10870,-0.03680,-0.31980
1,5,4,38,1,10.28310,0.95290,-0.52430,0.10370,-0.03940,-0.28190
1,5,5,38,1,10.27350,1.07500,-0.48600,0.10150,-0.04210,-0.24830
1,5,6,38,1,10.19690,1.03190,-0.40700,0.12470,-0.04640,-0.19850
1,5,7,38,1,10.14660,1.24980,-0.34240,0.11990,-0.04450,-0.14600
1,5,8,38,1,10.26630,1.07260,-0.33280,0.12660,-0.04530,-0.09410
1,5,9,38,1,10.26150,1.00800,-0.45010,0.14150,-0.04080,-0.04770
1,5,10,38,1,10.27350,1.09180,-0.42860,0.12600,-0.03810,-0.00510
1,5,11,38,1,10.26390,1.09890,-0.37830,0.09090,-0.03840,0.03970
1,5,12,38,1,10.23520,0.92420,-0.28010,0.09700,-0.05220,0.08310
1,5,13,38,1,10.25680,1.23300,-0.40460,0.09090,-0.06210,0.11960
1,5,14,38,1,10.18970,1.13720,-0.45250,0.05090,-0.07010,0.16040
1,5,15,38,1,10.20410,1.13010,-0.55780,0.02210,-0.07490,0.19290
1,5,16,38,1,10.29510,0.93130,-0.51000,0.01230,-0.07350,0.20120
1,5,17,38,1,10.36210,0.63930,-0.56980,0.04500,-0.06820,0.18470
1,5,18,38,1,10.24720,0.85470,-0.85230,0.07250,-0.07190,0.15270
1,5,19,38,1,10.28790,0.81880,-0.57940,0.04050,-0.07750,0.12280
1,5,20,38,1,10.38600,0.50280,-0.59140,0.05570,-0.09010,0.07250
1,5,21,38,1,10.43870,0.45970,-0.77090,0.06690,-0.09940,0.00270
1,5,22,38,1,10.40040,0.44290,-0.98640,0.05570,-0.09990,-0.07430
1,5,23,38,1,10.40280,0.56500,-0.96010,0.03280,-0.09090,-0.13960
1,5,24,38,1,10.31900,0.65360,-0.95770,0.04100,-0.07620,-0.18070
1,5,25,38,1,10.23760,0.90980,-0.92420,0.06660,-0.06000,-0.18810
1,5,26,38,1,10.21850,0.89300,-0.98400,0.07650,-0.04130,-0.17750
1,5,27,38,1,10.19930,1.01750,-0.92420,0.05920,-0.02850,-0.16310
1,5,28,38,1,10.28310,0.89060,-0.90500,0.03700,-0.01790,-0.15000
1,5,29,38,1,10.27110,0.94570,-0.95290,0.01310,-0.00910,-0.14280
