person_id,gesture_id,timestep,sample_id,imu_id,ax,ay,az,gx,gy,gz
5,5,0,241,0,-3.23460,-7.65910,-5.16910,-0.29280,0.02960,-0.00640
5,5,1,241,0,-3.30880,-7.71170,-5.18580,-0.31870,0.04500,-0.02340
5,5,2,241,0,-3.32790,-7.77640,-5.26960,-0.32670,0.05010,-0.03600
5,5,3,241,0,-3.33030,-7.82660,-5.25530,-0.32190,0.05300,-0.04820
5,5,4,241,0,-3.36390,-7.96790,-5.27680,-0.27900,0.04980,-0.06000
5,5,5,241,0,-3.36150,-8.23370,-5.20020,-0.23530,0.04480,-0.04770
5,5,6,241,0,-3.25130,-8.48510,-5.06130,-0.19210,0.06320,-0.01310
5,5,7,241,0,-3.12920,-8.93040,-4.51550,-0.15800,0.09110,0.06370
5,5,8,241,0,-3.09570,-8.94230,-3.87860,-0.19690,0.20010,0.20060
5,5,9,241,0,-3.41410,-8.12110,-3.76850,-0.28460,0.32590,0.27100
5,5,10,241,0,-3.56260,-8.19060,-4.13000,-0.51130,0.37920,0.38690
5,5,11,241,0,-3.65590,-8.65030,-4.28320,-0.71810,0.44210,0.55130
5,5,12,241,0,-3.63440,-9.22730,-3.94800,-0.64590,0.56620,0.55980
5,5,13,241,0,-3.58170,-9.62470,-3.97680,-0.38740,0.66880,0.64000
5,5,14,241,0,-3.72060,-10.24480,-6.05010,-0.27210,0.71150,0.96250
5,5,15,241,0,-4.08690,-10.32140,-8.28390,-0.43890,0.60830,1.34670
5,5,16,241,0,-4.28560,-10.00300,-10.12510,-0.49880,0.39730,1.64780
5,5,17,241,0,-4.35980,-8.97830,-10.91040,-0.46660,0.09750,1.80580
5,5,18,241,0,-4.37660,-7.58720,-10.50820,-0.26700,-0.22040,1.84850
5,5,19,241,0,-4.14440,-6.49550,-9.56720,0.15160,-0.51750,1.81350
5,5,20,241,0,-4.27130,-5.39410,-8.75560,0.57850,-0.71120,1.66250
5,5,21,241,0,-4.38620,-4.12040,-7.53460,0.75840,-0.85050,1.50470
5,5,22,241,0,-4.44840,-3.21300,-6.42840,0.79060,-0.90300,1.27320
5,5,23,241,0,-4.67830,-2.77490,-5.54500,0.71940,-0.90600,1.00140
5,5,24,241,0,-4.73570,-2.67430,-4.44120,0.61390,-0.83960,0.75540
5,5,25,241,0,-4.85780,-2.96400,-3.80920,0.44450,-0.72500,0.56410
5,5,26,241,0,-5.14270,-3.20100,-3.94560,0.23820,-0.59500,0.43590
5,5,27,241,0,-5.35580,-3.50510,-3.75410,0.06710,-0.47560,0.30540
5,5,28,241,0,-5.57610,-4.12760,-3.74930,0.02450,-0.33490,0.17830
5,5,29,241,0,-5.79400,-4.53700,-3.83310,0.02210,-0.20040,0.10950
5,5,30,241,0,-5.99030,-4.95600,-4.21140,-0.01970,-0.10850,0.11140
5,5,31,241,0,-6.21530,-5.18340,-4.56810,-0.17290,-0.06530,0.12340
5,5,32,241,0,-6.41410,-5.27920,-4.78120,-0.34350,-0.04240,0.13800
5,5,33,241,0,-6.58640,-5.37260,-4.85300,-0.44230,-0.04720,0.14120
5,5,34,241,0,-6.63190,-5.31270,-4.67830,-0.45700,-0.05600,0.11670
5,5,35,241,0,-6.62240,-5.45640,-4.79800,-0.45960,-0.06260,0.09190
5,5,36,241,0,-6.64150,-5.63120,-5.02540,-0.50490,-0.08180,0.08710
5,5,37,241,0,-6.59120,-5.64790,-5.06850,-0.52490,-0.10580,0.04480
5,5,38,241,0,-6.54810,-5.60960,-5.21460,-0.47320,-0.13320,-0.00320
5,5,39,241,0,-6.44280,-5.64070,-5.22410,-0.37010,-0.16010,-0.06080
5,5,40,241,0,-6.30390,-5.65510,-5.16430,-0.27150,-0.17210,-0.11140
5,5,41,241,0,-6.22010,-5.42530,-5.37980,-0.27530,-0.18790,-0.12600
5,5,42,241,0,-6.10520,-5.35820,-5.46600,-0.42770,-0.21480,-0.11540
5,5,43,241,0,-6.02380,-5.43240,-5.41570,-0.58250,-0.23370,-0.10550
