person_id,gesture_id,timestep,sample_id,imu_id,ax,ay,az,gx,gy,gz
4,6,0,195,0,-2.04460,-9.09560,2.23620,-0.14470,0.00930,-0.02900
4,6,1,195,0,-2.03030,-9.14110,2.31520,-0.11990,0.02850,-0.03040
4,6,2,195,0,-2.08530,-8.97350,2.35590,-0.11540,0.04880,-0.03730
4,6,3,195,0,-2.18830,-8.87770,2.36550,-0.15110,0.06820,-0.04100
4,6,4,195,0,-2.33670,-8.88250,2.35590,-0.19560,0.07700,-0.04980
4,6,5,195,0,-2.62640,-8.82740,2.26970,-0.22360,0.06000,-0.04420
4,6,6,195,0,-3.05740,-8.60240,2.03990,-0.25450,-0.00080,-0.04240
4,6,7,195,0,-3.69430,-8.49700,1.86270,-0.29440,-0.10820,-0.04960
4,6,8,195,0,-4.18510,-8.61670,1.56580,-0.29440,-0.27470,-0.06820
4,6,9,195,0,-4.64950,-8.56650,1.30480,-0.33090,-0.47110,-0.06850
4,6,10,195,0,-4.88660,-8.67660,1.18270,-0.42450,-0.69280,-0.03860
4,6,11,195,0,-4.95840,-8.94950,0.95770,-0.48280,-0.92760,0.01200
4,6,12,195,0,-5.02780,-9.11470,0.76380,-0.43060,-1.16150,0.07810
4,6,13,195,0,-5.02540,-8.92560,0.57940,-0.34720,-1.37730,0.11910
4,6,14,195,0,-4.93680,-8.77240,0.45730,-0.38320,-1.57130,0.15880
4,6,15,195,0,-4.77880,-9.02850,0.25860,-0.45750,-1.73920,0.19370
4,6,16,195,0,-4.45800,-9.46190,-0.06220,-0.46900,-1.90120,0.24540
4,6,17,195,0,-4.07970,-9.82820,-0.34480,-0.41490,-2.05340,0.31280
4,6,18,195,0,-3.80680,-10.14180,-0.65120,-0.27950,-2.18390,0.37490
4,6,19,195,0,-3.32080,-10.18970,-0.83320,-0.17030,-2.27190,0.42470
4,6,20,195,0,-2.91610,-10.52730,-1.02950,-0.16090,-2.31580,0.47960
4,6,21,195,0,-2.25050,-11.31020,-1.31200,-0.19210,-2.30940,0.58330
4,6,22,195,0,-1.86990,-11.42030,-1.39100,-0.23400,-2.28700,0.72100
4,6,23,195,0,-1.65440,-11.07080,-1.41500,-0.31310,-2.26490,0.87640
4,6,24,195,0,-1.53230,-10.49620,-1.29530,-0.38160,-2.24970,1.02880
4,6,25,195,0,-1.49400,-9.94550,-0.97200,-0.35230,-2.22230,1.14530
4,6,26,195,0,-1.56100,-9.05970,-0.79250,-0.31500,-2.16770,1.21590
4,6,27,195,0,-1.66160,-8.41560,-0.72540,-0.43730,-2.10000,1.21930
4,6,28,195,0,-1.75730,-8.62390,-0.94330,-0.62350,-2.06930,1.19320
4,6,29,195,0,-1.98000,-9.06920,-1.07980,-0.74370,-2.09390,1.19560
4,6,30,195,0,-2.39900,-9.39960,-1.30010,-0.83800,-2.14720,1.16070
4,6,31,195,0,-2.77250,-10.05800,-1.67350,-1.06720,-2.19380,1.03440
4,6,32,195,0,-1.94890,-12.30860,-2.07100,-1.33040,-2.27640,0.90410
4,6,33,195,0,-1.10130,-13.54880,-1.90580,-1.34190,-2.51700,0.98320
4,6,34,195,0,-0.74940,-12.24160,-1.46760,-1.13220,-2.84980,1.16680
4,6,35,195,0,-0.71830,-10.38600,-1.07260,-0.97500,-3.09760,1.22840
4,6,36,195,0,-0.91940,-9.15300,-0.59380,-0.89420,-3.27320,1.19160
4,6,37,195,0,-0.77570,-9.22250,-0.06460,-0.89050,-3.37610,1.06450
4,6,38,195,0,-0.40700,-10.13230,0.40220,-0.85910,-3.39500,0.91180
4,6,39,195,0,-0.08620,-10.96540,0.57940,-0.81560,-3.33740,0.80790
4,6,40,195,0,-0.00480,-11.30300,0.62010,-0.83780,-3.26280,0.81270
4,6,41,195,0,-0.17240,-11.38920,0.53150,-0.89960,-3.21030,0.88200
4,6,42,195,0,-0.53150,-11.07320,0.39260,-0.89930,-3.17700,0.94650
4,6,43,195,0,-0.68470,-10.64940,0.25380,-0.81880,-3.15760,0.97180
4,6,44,195,0,-0.70630,-10.20650,0.16280,-0.74020,-3.16100,0.99470
4,6,45,195,0,-0.67040,-9.83060,0.05990,-0.70990,-3.16770,0.99660
4,6,46,195,0,-0.70630,-9.86890,0.02630,-0.70910,-3.16210,0.97130
4,6,47,195,0,-0.73980,-10.09630,0.01200,-0.68610,-3.15780,0.97210
4,6,48,195,0,-0.65360,-10.31180,-0.04070,-0.65900,-3.13870,0.97850
4,6,49,195,0,-0.57940,-10.29270,-0.15800,-0.65390,-3.12240,1.00720
4,6,50,195,0,-0.56980,-10.13470,-0.28010,-0.67230,-3.10380,1.05970
4,6,51,195,0,-0.52910,-9.92160,-0.46930,-0.69120,-3.09840,1.11110
4,6,52,195,0,-0.57940,-9.74680,-0.72300,-0.72240,-3.09420,1.16070
4,6,53,195,0,-0.55780,-9.82820,-1.00080,-0.75780,-3.09580,1.19190
4,6,54,195,0,-0.46690,-9.94790,-1.14680,-0.81480,-3.10110,1.25690
4,6,55,195,0,-0.43100,-9.86170,-1.25220,-0.90380,-3.11680,1.30030
4,6,56,195,0,-0.31120,-10.04850,-1.36230,-1.00990,-3.14990,1.33040
4,6,57,195,0,-0.16280,-10.23280,-1.36470,-1.03040,-3.17860,1.29980
4,6,58,195,0,0.00000,-10.61350,-1.24500,-1.02560,-3.21330,1.29070
4,6,59,195,0,0.46450,-10.89840,-1.10370,-0.98830,-3.24710,1.27530
4,6,60,195,0,0.74460,-10.75950,-0.88590,-1.00270,-3.27110,1.25240
4,6,61,195,0,0.69670,-11.02530,-0.59380,-1.04750,-3.26280,1.17860
4,6,62,195,0,1.16360,-12.09790,-0.27050,-0.98460,-3.20310,1.04990
4,6,63,195,0,1.81480,-12.53360,0.25860,-0.79060,-3.13970,1.06000
4,6,64,195,0,1.71420,-11.13300,0.82120,-0.65120,-3.07920,1.14770
4,6,65,195,0,1.29530,-9.38290,1.18750,-0.67470,-2.97270,1.15780
4,6,66,195,0,0.75660,-8.88010,1.25460,-0.75410,-2.80740,1.07860
4,6,67,195,0,0.23460,-9.22960,1.16120,-0.77750,-2.59270,0.91500
4,6,68,195,0,-0.42380,-9.61990,1.02230,-0.77910,-2.39580,0.78470
4,6,69,195,0,-0.93610,-10.10590,0.58660,-0.85160,-2.23270,0.67730
4,6,70,195,0,-1.35990,-10.74520,0.18200,-0.94970,-2.12400,0.64270
4,6,71,195,0,-1.72620,-11.09710,-0.15320,-0.99200,-2.08480,0.67950
4,6,72,195,0,-2.15480,-11.00140,-0.30170,-0.96170,-2.10980,0.76500
4,6,73,195,0,-2.41570,-10.76430,-0.43810,-0.91400,-2.15510,0.83800
4,6,74,195,0,-2.51150,-10.60390,-0.32800,-0.83510,-2.18210,0.89260
4,6,75,195,0,-2.44690,-10.63740,-0.19390,-0.73460,-2.20260,0.94620
4,6,76,195,0,-2.24820,-10.49380,-0.04310,-0.67180,-2.20310,1.02140
4,6,77,195,0,-2.18110,-10.03650,0.05750,-0.71120,-2.19670,1.09920
4,6,78,195,0,-2.03030,-9.89520,0.14600,-0.79380,-2.18260,1.14850
4,6,79,195,0,-1.92970,-9.94310,0.19870,-0.80600,-2.17570,1.14390
4,6,80,195,0,-1.67830,-9.87610,0.47640,-0.76150,-2.16370,1.14050
4,6,81,195,0,-1.58500,-9.68690,0.68950,-0.72480,-2.12800,1.11990
4,6,82,195,0,-1.58260,-9.30150,0.79010,-0.74850,-2.07840,1.09760
4,6,83,195,0,-1.64000,-9.21290,0.78770,-0.84710,-2.04140,1.07730
4,6,84,195,0,-1.65440,-9.55770,0.82600,-0.84790,-2.01900,1.07440
4,6,85,195,0,-1.53710,-9.68930,0.85230,-0.71780,-2.00510,1.09170
4,6,86,195,0,-1.40300,-9.31340,0.92660,-0.58460,-1.98300,1.15300
4,6,87,195,0,-2.08530,-8.35340,0.67760,-0.69150,-1.93510,1.19850
4,6,88,195,0,-2.20980,-8.75800,0.38070,-0.99340,-1.84580,1.05920
4,6,89,195,0,-1.93450,-10.14420,0.13410,-1.15300,-1.82310,0.95150
4,6,90,195,0,-1.58260,-10.76910,0.06940,-1.18230,-1.89800,0.96060
4,6,91,195,0,-1.53710,-10.33820,0.23940,-1.09140,-2.04750,0.96060
4,6,92,195,0,-1.80040,-9.40440,0.31360,-1.04160,-2.18980,0.94860
4,6,93,195,0,-2.08060,-9.01900,0.46930,-1.08930,-2.31340,0.84100
4,6,94,195,0,-2.11410,-9.71090,0.65600,-1.17540,-2.42210,0.72800
4,6,95,195,0,-1.78370,-10.92000,1.04390,-1.13430,-2.49330,0.62430
4,6,96,195,0,-1.22820,-11.64300,1.43170,-1.02030,-2.51590,0.59850
4,6,97,195,0,-1.06780,-11.24320,1.90580,-0.96140,-2.51030,0.67360
4,6,98,195,0,-1.32160,-10.19210,2.19790,-1.01790,-2.47540,0.74530
