person_id,gesture_id,timestep,sample_id,imu_id,ax,ay,az,gx,gy,gz
1,2,0,60,0,-0.55310,-9.76590,-1.27850,-0.09860,-0.02980,-0.01250
1,2,1,60,0,-0.49560,-9.80430,-1.27370,-0.10150,-0.02580,-0.01310
1,2,2,60,0,-0.47640,-9.87130,-1.29290,-0.09730,-0.02420,-0.00770
1,2,3,60,0,-0.44050,-9.86650,-1.27370,-0.08690,-0.01790,-0.00240
1,2,4,60,0,-0.46450,-9.80190,-1.25940,-0.09110,-0.01150,0.00450
1,2,5,60,0,-0.46210,-9.74200,-1.27130,-0.09970,-0.00190,0.00610
1,2,6,60,0,-0.51000,-9.77310,-1.29050,-0.10980,0.00560,0.00640
1,2,7,60,0,-0.49320,-9.77070,-1.26170,-0.09700,0.00750,0.00270
1,2,8,60,0,-0.48120,-9.68930,-1.24500,-0.08870,0.00990,-0.00110
1,2,9,60,0,-0.52910,-9.65100,-1.24020,-0.09940,0.01470,-0.01120
1,2,10,60,0,-0.59620,-9.72760,-1.32160,-0.11030,0.01570,-0.02340
1,2,11,60,0,-0.69430,-9.74920,-1.26890,-0.10230,0.01360,-0.03700
1,2,12,60,0,-0.84040,-9.71810,-1.13960,-0.09650,0.00830,-0.05200
1,2,13,60,0,-1.01990,-9.71090,-0.93850,-0.11030,0.01360,-0.06100
1,2,14,60,0,-1.58740,-9.90000,-0.54350,-0.13380,0.06000,-0.06950
1,2,15,60,0,-2.39420,-10.22800,-0.59140,-0.18970,0.13910,-0.05330
1,2,16,60,0,-3.11010,-10.65180,-1.02950,-0.26970,0.19510,-0.00370
1,2,17,60,0,-3.97920,-11.42990,-1.03430,-0.26990,0.18680,0.09780
1,2,18,60,0,-4.97280,-12.15540,-1.07020,-0.13780,0.17130,0.24890
1,2,19,60,0,-5.99750,-11.95190,-1.82440,0.03040,0.09830,0.36320
1,2,20,60,0,-7.33100,-11.31740,-2.12610,0.05360,0.01890,0.47320
1,2,21,60,0,-8.40130,-10.90800,-3.76370,-0.26060,-0.20220,0.71360
1,2,22,60,0,-8.32700,-11.17130,-6.35180,-0.48580,-0.48630,0.82440
1,2,23,60,0,-8.08520,-11.31020,-8.32700,-0.51690,-0.98140,0.86040
1,2,24,60,0,-7.70210,-12.68930,-10.04850,-0.11910,-1.53190,0.94270
1,2,25,60,0,-6.22730,-13.59430,-10.18970,0.48440,-2.02560,1.03390
1,2,26,60,0,-4.80760,-12.19610,-10.40040,0.70990,-2.32860,1.18660
1,2,27,60,0,-3.93850,-10.12510,-10.94870,0.27820,-2.62970,1.33920
1,2,28,60,0,-3.31360,-8.64070,-11.33420,-0.53190,-2.89880,1.38350
1,2,29,60,0,-2.90900,-9.75160,-13.08190,-1.12290,-3.17360,1.29610
1,2,0,60,1,10.27590,-1.17560,-0.14130,-0.04420,-0.00450,-0.03810
1,2,1,60,1,10.28070,-1.21150,-0.15080,-0.04960,-0.00610,-0.03920
1,2,2,60,1,10.27350,-1.18750,-0.11970,-0.04320,-0.00750,-0.04160
1,2,3,60,1,10.26870,-1.18750,-0.12450,-0.03490,-0.00830,-0.04130
1,2,4,60,1,10.29750,-1.17790,-0.15080,-0.03410,-0.00770,-0.04210
1,2,5,60,1,10.30940,-1.16120,-0.17000,-0.04420,-0.00640,-0.04340
1,2,6,60,1,10.29030,-1.16600,-0.14130,-0.05540,-0.00240,-0.04130
1,2,7,60,1,10.25920,-1.17320,-0.14600,-0.05860,-0.00160,-0.04130
1,2,8,60,1,10.31660,-1.17560,-0.14370,-0.07090,0.00030,-0.03810
1,2,9,60,1,10.30700,-1.16840,-0.12690,-0.07860,0.00370,-0.03360
1,2,10,60,1,10.29270,-1.10850,-0.13410,-0.09990,0.00830,-0.03010
1,2,11,60,1,10.33340,-1.11330,-0.16760,-0.13030,0.01730,-0.02370
1,2,12,60,1,10.29990,-1.11810,-0.17000,-0.15450,0.02720,-0.01330
1,2,13,60,1,10.29270,-1.13720,-0.17480,-0.16470,0.03650,-0.00430
1,2,14,60,1,10.28070,-1.20430,-0.14130,-0.17000,0.04820,0.00510
1,2,15,60,1,10.32140,-1.24020,-0.10060,-0.16570,0.05300,0.00560
1,2,16,60,1,10.32620,-1.27370,-0.17000,-0.14020,0.06080,0.00610
1,2,17,60,1,10.24240,-1.25940,-0.08860,-0.13620,0.06320,0.00350
1,2,18,60,1,10.19930,-1.39100,0.06700,-0.11720,0.05330,0.00000
1,2,19,60,1,10.26150,-1.39100,0.05750,-0.07410,0.03300,-0.00430
1,2,20,60,1,10.22320,-1.34310,0.03110,-0.04880,0.01650,-0.01150
1,2,21,60,1,10.23520,-1.35990,-0.04790,-0.03840,0.00510,-0.01760
1,2,22,60,1,10.28550,-1.38380,-0.04310,-0.02260,-0.00050,-0.02370
1,2,23,60,1,10.25200,-1.35270,-0.05030,-0.00670,-0.00370,-0.02740
1,2,24,60,1,10.20170,-1.29050,-0.00720,0.00400,-0.00850,-0.02930
1,2,25,60,1,10.21370,-1.28090,-0.01920,0.00210,-0.01200,-0.02290
1,2,26,60,1,10.27590,-1.31440,-0.07660,0.00030,-0.01840,-0.01600
1,2,27,60,1,10.33100,-1.32640,0.01680,-0.00990,-0.02500,-0.01150
1,2,28,60,1,10.25200,-1.32400,0.05030,-0.01520,-0.03410,-0.00910
1,2,29,60,1,10.20170,-1.38620,0.00960,0.00130,-0.04930,-0.01090
