person_id,gesture_id,timestep,sample_id,imu_id,ax,ay,az,gx,gy,gz
5,3,0,230,0,-1.00320,-9.69650,-2.02310,-0.03040,0.02000,-0.03140
5,3,1,230,0,-0.95770,-9.62470,-1.92730,-0.05220,0.00770,-0.02420
5,3,2,230,0,-0.92660,-9.54570,-1.90100,-0.10420,0.00800,-0.00610
5,3,3,230,0,-1.03430,-9.41400,-2.12370,-0.14980,-0.00030,0.00690
5,3,4,230,0,-1.02230,-9.58640,-2.03990,-0.15690,-0.00750,0.02210
5,3,5,230,0,-1.01270,-9.88810,-1.86990,-0.13350,-0.00480,0.03600
5,3,6,230,0,-1.01270,-9.83300,-1.62810,-0.09940,0.01650,0.03140
5,3,7,230,0,-1.02950,-9.68220,-1.52270,-0.10420,0.04340,0.03680
5,3,8,230,0,-1.06060,-9.72290,-1.65920,-0.13540,0.06850,0.04900
5,3,9,230,0,-1.03430,-9.78270,-1.89140,-0.13830,0.07940,0.04160
5,3,10,230,0,-1.05340,-9.82100,-2.09010,-0.11940,0.07010,0.04000
5,3,11,230,0,-1.04150,-9.82340,-2.11410,-0.11380,0.04420,0.04180
5,3,12,230,0,-0.98160,-9.92160,-2.05900,-0.10020,0.01710,0.05040
5,3,13,230,0,-0.93850,-9.88810,-2.12130,-0.05970,-0.00370,0.04500
5,3,14,230,0,-0.99600,-9.70610,-2.17390,-0.01120,-0.03600,0.03760
5,3,15,230,0,-0.98400,-9.59120,-1.98720,0.00290,-0.06850,0.02030
5,3,16,230,0,-0.93130,-9.55770,-1.71660,-0.02850,-0.07410,0.02290
5,3,17,230,0,-0.94090,-9.51460,-1.65920,-0.05970,-0.05520,0.02130
5,3,18,230,0,-0.94810,-9.44510,-1.69510,-0.07350,-0.03330,0.01870
5,3,19,230,0,-0.93850,-9.42600,-1.59690,-0.08710,-0.01310,0.01120
5,3,20,230,0,-0.95050,-9.13150,-1.71900,-0.11640,0.00830,0.00850
5,3,21,230,0,-0.85710,-9.15540,-1.69750,-0.14820,0.02640,0.01650
5,3,22,230,0,-0.75180,-9.78270,-1.54670,-0.16550,0.06740,0.04820
5,3,23,230,0,-0.76140,-10.24960,-1.55860,-0.11720,0.12070,0.07780
5,3,24,230,0,-0.86190,-10.00300,-1.53950,-0.07590,0.17720,0.08100
5,3,25,230,0,-0.93610,-9.49540,-1.66400,-0.10210,0.21500,0.09730
5,3,26,230,0,-1.00080,-9.58160,-1.82680,-0.15750,0.23500,0.11990
5,3,27,230,0,-1.00800,-9.86170,-1.95850,-0.17750,0.23950,0.11990
5,3,28,230,0,-1.03670,-9.99340,-2.05900,-0.15240,0.22300,0.10870
5,3,29,230,0,-0.99120,-9.95990,-2.15960,-0.12600,0.18600,0.10180
5,3,30,230,0,-1.03190,-9.74680,-2.12610,-0.09890,0.14100,0.06900
5,3,31,230,0,-1.05340,-9.61990,-2.12130,-0.04420,0.09300,0.05120
5,3,32,230,0,-1.06300,-9.63430,-2.13320,-0.00770,0.05780,0.03200
5,3,33,230,0,-1.07020,-9.54570,-2.12370,-0.00560,0.03280,0.01360
5,3,34,230,0,-1.01270,-9.45230,-1.90580,-0.03250,0.02180,-0.00530
5,3,35,230,0,-1.00800,-9.48580,-1.53950,-0.05060,0.03300,-0.01040
5,3,36,230,0,-0.78770,-9.66060,-0.72300,-0.06480,0.08310,-0.00510
5,3,37,230,0,0.04550,-10.03650,1.05820,-0.16200,0.21740,0.06580
5,3,38,230,0,1.26410,-10.68770,3.19150,-0.33040,0.50790,0.15750
5,3,39,230,0,2.71500,-11.55440,5.34390,-0.40020,1.00000,0.25310
5,3,40,230,0,4.66870,-12.23440,7.28080,-0.28170,1.72030,0.34560
5,3,41,230,0,6.17230,-14.11380,7.28560,-0.02420,2.66250,0.69390
5,3,42,230,0,6.90250,-16.27100,5.92800,0.53110,3.50110,1.15780
5,3,43,230,0,7.50580,-15.61500,5.05660,1.24040,4.27700,1.37650
5,3,44,230,0,7.97270,-12.58870,4.13480,1.62540,4.88690,1.21770
5,3,45,230,0,8.08520,-10.59910,3.11250,1.33340,5.29300,1.18660
5,3,46,230,0,8.05170,-10.79310,2.14520,0.88600,5.59060,1.16710
5,3,47,230,0,8.45150,-12.48820,0.29930,0.96730,5.81100,1.14930
5,3,48,230,0,8.65980,-13.67330,-1.99200,1.41780,5.89710,1.14770
5,3,49,230,0,8.99500,-13.03640,-3.15080,1.79970,5.88940,1.01150
5,3,50,230,0,9.27750,-11.32220,-3.57450,1.90310,5.90050,0.83350
5,3,51,230,0,9.47630,-11.15460,-4.94880,2.15810,6.03700,0.75440
5,3,52,230,0,9.49780,-11.77470,-6.73490,2.53410,5.99030,0.68530
5,3,53,230,0,9.19370,-10.54410,-7.99180,2.52470,5.75850,0.36930
5,3,54,230,0,8.38930,-8.26240,-9.29910,1.99470,5.34200,0.04100
5,3,55,230,0,7.18260,-6.81870,-9.94310,1.03090,4.73610,-0.20520
5,3,0,230,1,10.15140,-1.71660,-0.02870,-0.06770,0.14900,-0.04080
5,3,1,230,1,10.12270,-1.73340,-0.00960,-0.04020,0.11720,-0.04080
5,3,2,230,1,10.15140,-1.78370,0.08620,-0.01040,0.08610,-0.03890
5,3,3,230,1,10.13230,-1.77890,0.07180,0.02660,0.05520,-0.03570
5,3,4,230,1,10.16820,-1.73820,0.00960,0.06610,0.02930,-0.03540
5,3,5,230,1,10.32620,-1.45330,-0.15560,0.04130,0.02720,-0.04420
5,3,6,230,1,10.25200,-1.38620,-0.20590,-0.08020,0.04180,-0.04960
5,3,7,230,1,10.31900,-1.75490,-0.11490,-0.12120,0.05700,-0.06160
5,3,8,230,1,10.21850,-1.67590,-0.08860,-0.06980,0.06290,-0.06020
5,3,9,230,1,10.25920,-1.54430,-0.09580,-0.07060,0.06690,-0.05940
5,3,10,230,1,10.19690,-1.59210,-0.04550,-0.09410,0.06320,-0.05570
5,3,11,230,1,10.18250,-1.69990,0.00000,-0.08740,0.05300,-0.05540
5,3,12,230,1,10.19690,-1.66160,0.01920,-0.06400,0.04050,-0.05440
5,3,13,230,1,10.20650,-1.71420,0.10060,-0.05410,0.02800,-0.05410
5,3,14,230,1,10.19690,-1.75970,0.16040,-0.02480,0.01490,-0.05330
5,3,15,230,1,10.19690,-1.68070,0.09100,-0.00210,0.00110,-0.05200
5,3,16,230,1,10.21610,-1.57300,0.05030,-0.00290,-0.01040,-0.05170
5,3,17,230,1,10.20170,-1.64240,0.04550,-0.01010,-0.02110,-0.04980
5,3,18,230,1,10.19690,-1.71900,0.03590,0.02800,-0.03540,-0.04660
5,3,19,230,1,10.15140,-1.68550,0.03590,0.06180,-0.04930,-0.04450
5,3,20,230,1,10.24960,-1.61130,-0.04070,0.07060,-0.05360,-0.04290
5,3,21,230,1,10.29270,-1.58970,-0.04790,0.04320,-0.05250,-0.04610
5,3,22,230,1,10.31660,-1.58260,-0.08620,0.01920,-0.03970,-0.05490
5,3,23,230,1,10.22800,-1.56340,-0.07660,-0.03650,-0.03010,-0.06320
5,3,24,230,1,10.25680,-1.63520,-0.09100,-0.03460,-0.02050,-0.06130
5,3,25,230,1,10.27350,-1.51070,-0.08860,-0.03650,-0.01280,-0.05780
5,3,26,230,1,10.27110,-1.55860,-0.10060,-0.04320,-0.00050,-0.05090
5,3,27,230,1,10.31900,-1.57060,-0.11010,-0.05520,0.01410,-0.05490
5,3,28,230,1,10.23520,-1.61610,-0.06940,-0.08710,0.02690,-0.06320
5,3,29,230,1,10.22800,-1.57060,-0.00240,-0.09940,0.03410,-0.06580
5,3,30,230,1,10.24480,-1.61130,0.00000,-0.11400,0.03280,-0.06480
5,3,31,230,1,10.22080,-1.64960,0.04310,-0.08180,0.02530,-0.06180
5,3,32,230,1,10.22080,-1.62810,-0.00720,-0.05440,0.01360,-0.06290
5,3,33,230,1,10.19690,-1.62810,0.02630,-0.06180,0.00480,-0.06400
5,3,34,230,1,10.21130,-1.64000,0.07660,-0.04880,-0.00210,-0.05840
5,3,35,230,1,10.24480,-1.55620,0.03590,-0.01650,-0.01360,-0.05410
5,3,36,230,1,10.31420,-1.18510,-0.02870,0.00510,-0.03860,-0.03730
5,3,37,230,1,10.41480,-1.18030,-0.03110,-0.08690,-0.02930,-0.04660
5,3,38,230,1,10.26390,-1.64480,-0.04070,-0.16090,-0.01250,-0.05200
5,3,39,230,1,10.22080,-1.79090,-0.04070,-0.10420,0.00030,-0.05060
5,3,40,230,1,10.19690,-1.61610,-0.04790,-0.06080,0.00320,-0.04610
5,3,41,230,1,10.21610,-1.55140,-0.00720,-0.06050,0.00720,-0.03890
5,3,42,230,1,10.25680,-1.62330,-0.05270,-0.05220,0.01170,-0.03810
5,3,43,230,1,10.19450,-1.75970,-0.01200,-0.04290,0.00770,-0.04720
5,3,44,230,1,10.07240,-1.92730,0.14130,-0.01790,-0.00510,-0.05760
5,3,45,230,1,10.09630,-1.83870,0.11010,0.02370,-0.02720,-0.07140
5,3,46,230,1,10.11550,-1.73340,0.09100,0.03440,-0.05650,-0.08660
5,3,47,230,1,10.04370,-1.76930,0.10770,0.04260,-0.08020,-0.08580
5,3,48,230,1,10.14900,-1.66160,-0.01680,0.07250,-0.09380,-0.08390
5,3,49,230,1,10.21850,-1.61130,-0.03350,0.08690,-0.10210,-0.08290
5,3,50,230,1,10.21130,-1.56580,-0.10770,0.09860,-0.10230,-0.07650
5,3,51,230,1,10.28070,-1.33600,-0.17720,0.06900,-0.10050,-0.07380
5,3,52,230,1,10.39080,-1.30960,-0.23700,0.00770,-0.09090,-0.07430
5,3,53,230,1,10.36690,-1.25460,-0.24420,-0.05650,-0.07890,-0.07540
5,3,54,230,1,10.36210,-1.36950,-0.26580,-0.13640,-0.06420,-0.08530
5,3,55,230,1,10.31180,-1.49640,-0.18910,-0.16440,-0.05300,-0.07830
