person_id,gesture_id,timestep,sample_id,imu_id,ax,ay,az,gx,gy,gz
1,2,0,573,0,2.78450,-8.64070,2.13320,-0.12420,0.40180,-0.18410
1,2,1,573,0,3.01910,-8.71490,2.26010,-0.17640,0.42950,-0.22280
1,2,2,573,0,3.33510,-8.95190,2.42050,-0.16790,0.48390,-0.25100
1,2,3,573,0,3.59610,-9.05250,2.39900,-0.03220,0.54540,-0.28030
1,2,4,573,0,3.86420,-8.85850,2.41100,0.12440,0.60750,-0.31420
1,2,5,573,0,4.00310,-8.84660,2.34390,0.15610,0.66110,-0.30670
1,2,6,573,0,3.91450,-8.93040,2.25050,0.12660,0.68750,-0.29390
1,2,7,573,0,3.71340,-8.74840,2.28170,0.11670,0.69470,-0.31260
1,2,8,573,0,3.61290,-8.47310,2.65280,0.04980,0.71230,-0.33200
1,2,9,573,0,3.46920,-8.51860,2.80600,-0.10550,0.75060,-0.34290
1,2,10,573,0,3.25370,-8.79390,2.87300,-0.26540,0.79030,-0.34590
1,2,11,573,0,3.09090,-9.15780,3.12920,-0.31310,0.84660,-0.34720
1,2,12,573,0,2.89220,-9.31580,3.54820,-0.24830,0.93020,-0.33390
1,2,13,573,0,2.82520,-9.28950,3.91930,-0.20330,1.04930,-0.31390
1,2,14,573,0,2.72700,-9.37570,4.01750,-0.23980,1.17400,-0.28190
1,2,15,573,0,2.59050,-9.60070,3.59610,-0.28590,1.27180,-0.25870
1,2,16,573,0,2.29130,-9.65820,3.18910,-0.32320,1.30380,-0.22650
1,2,17,573,0,2.15480,-9.68690,2.99040,-0.45010,1.30490,-0.17880
1,2,18,573,0,2.05420,-9.90960,2.62400,-0.59290,1.28060,-0.11400
1,2,19,573,0,1.76690,-10.17540,1.98480,-0.67260,1.21690,-0.05540
1,2,20,573,0,1.37430,-10.14900,1.30480,-0.77060,1.13300,0.01600
1,2,21,573,0,0.72300,-10.29270,0.13890,-0.88680,1.06720,0.07510
1,2,22,573,0,-0.10530,-10.81460,-1.44850,-0.98780,0.98300,0.13030
