person_id,gesture_id,timestep,sample_id,imu_id,ax,ay,az,gx,gy,gz
1,3,0,581,0,1.98720,-9.44750,1.84350,-0.17590,-0.01230,0.12360
1,3,1,581,0,1.92250,-9.33500,1.82200,-0.15690,-0.02500,0.11700
1,3,2,581,0,1.88420,-9.24400,1.79090,-0.14710,-0.04530,0.11220
1,3,3,581,0,1.86990,-9.22960,1.76210,-0.14020,-0.06790,0.09990
1,3,4,581,0,1.92010,-9.33020,1.77650,-0.12420,-0.08530,0.09890
1,3,5,581,0,2.06380,-9.46670,1.79090,-0.08530,-0.09190,0.09270
1,3,6,581,0,2.20510,-9.45230,1.79800,-0.04050,-0.07730,0.08580
1,3,7,581,0,2.20510,-9.28950,1.76690,-0.03440,-0.04480,0.07810
1,3,8,581,0,2.15240,-9.11950,1.72140,-0.10740,-0.00370,0.05570
1,3,9,581,0,1.97280,-9.12910,1.66400,-0.20570,0.02800,0.01710
1,3,10,581,0,1.83640,-9.34220,1.62330,-0.25420,0.04080,-0.02880
1,3,11,581,0,1.74060,-9.51220,1.64480,-0.25020,0.04210,-0.06340
1,3,12,581,0,1.68070,-9.69410,1.61370,-0.18650,0.03250,-0.07570
1,3,13,581,0,1.73580,-9.73240,1.64240,-0.09650,0.01710,-0.08050
1,3,14,581,0,1.80040,-9.64140,1.65440,-0.03570,0.01200,-0.07090
1,3,15,581,0,1.85310,-9.54330,1.69270,-0.02740,0.01650,-0.05600
1,3,16,581,0,1.88660,-9.46430,1.65680,-0.04880,0.02690,-0.03700
1,3,17,581,0,1.81960,-9.38290,1.66880,-0.08690,0.03810,-0.03920
1,3,18,581,0,1.76210,-9.39960,1.65200,-0.12790,0.04340,-0.04210
1,3,19,581,0,1.79090,-9.45230,1.64480,-0.13510,0.04000,-0.03760
1,3,20,581,0,1.76450,-9.48340,1.58020,-0.11350,0.01760,-0.03520
1,3,21,581,0,1.71190,-9.39960,1.52270,-0.09270,-0.02160,-0.03380
1,3,22,581,0,1.66160,-9.27030,1.48440,-0.08210,-0.06930,-0.03490
1,3,23,581,0,1.65680,-9.25600,1.42460,-0.10370,-0.11780,-0.03090
