person_id,gesture_id,timestep,sample_id,imu_id,ax,ay,az,gx,gy,gz
1,6,0,535,0,-1.04630,-8.58560,3.30400,-0.05920,-0.06080,0.06480
1,6,1,535,0,-1.00080,-8.49940,3.31360,-0.06000,-0.08500,0.02180
1,6,2,535,0,-0.96250,-8.45390,3.24890,-0.07430,-0.10530,-0.02160
1,6,3,535,0,-0.97920,-8.35820,3.20340,-0.08210,-0.13140,-0.07170
1,6,4,535,0,-1.04390,-8.21210,3.12440,-0.10020,-0.16440,-0.12230
1,6,5,535,0,-1.13250,-8.10920,3.05020,-0.13190,-0.20780,-0.17510
1,6,6,535,0,-1.24740,-7.91520,2.97120,-0.17130,-0.26250,-0.23480
1,6,7,535,0,-1.42460,-7.63990,2.87300,-0.21400,-0.33040,-0.31740
1,6,8,535,0,-1.49640,-7.90570,2.91130,-0.26490,-0.39280,-0.39220
1,6,9,535,0,-1.15880,-8.85140,2.80600,-0.17910,-0.46070,-0.42370
1,6,10,535,0,-0.87390,-9.64140,3.01910,0.16790,-0.53370,-0.44070
1,6,11,535,0,-0.51710,-9.63430,3.33510,0.50120,-0.56840,-0.42470
1,6,12,535,0,-0.34000,-9.19370,3.48840,0.53930,-0.57420,-0.38400
1,6,13,535,0,-0.26580,-8.82980,3.64400,0.25450,-0.55580,-0.32540
1,6,14,535,0,-0.20350,-9.01660,3.84030,-0.15450,-0.50890,-0.24860
1,6,15,535,0,-0.17720,-9.42840,3.90250,-0.39650,-0.44230,-0.19190
1,6,16,535,0,-0.32800,-9.58640,3.89300,-0.39440,-0.37460,-0.15990
1,6,17,535,0,-0.40220,-9.76590,3.85950,-0.28110,-0.31500,-0.11540
1,6,18,535,0,-0.41420,-9.57200,3.85230,-0.11910,-0.29280,-0.09010
1,6,19,535,0,-0.69670,-9.02370,3.82830,0.02560,-0.30540,-0.07810
1,6,20,535,0,-0.88820,-8.34140,3.73730,0.05460,-0.35280,-0.09730
1,6,21,535,0,-1.07020,-8.02540,3.62480,0.02720,-0.43540,-0.14200
1,6,22,535,0,-1.12290,-8.36060,3.43810,0.03540,-0.55180,-0.17850
1,6,23,535,0,-1.10610,-8.55210,3.03110,0.18680,-0.72400,-0.23480
1,6,24,535,0,-1.21150,-8.30070,2.57380,0.32000,-0.95470,-0.28140
1,6,25,535,0,-1.40540,-7.75480,2.36070,0.27420,-1.23450,-0.33090
1,6,26,535,0,-1.41980,-7.81230,2.71500,0.11480,-1.49060,-0.36640
1,6,27,535,0,-1.24260,-8.89450,3.24170,0.16280,-1.64110,-0.37760
1,6,28,535,0,-0.70390,-10.51530,3.88820,0.55770,-1.71310,-0.37140
1,6,29,535,0,0.22510,-11.34610,4.74050,1.09540,-1.68800,-0.29820
1,6,30,535,0,0.76850,-11.35330,5.86100,1.41860,-1.54260,-0.18760
1,6,31,535,0,0.94330,-11.23840,6.95760,1.21720,-1.32140,0.01920
1,6,32,535,0,1.04630,-12.01170,8.63350,0.77110,-1.01070,0.24570
1,6,33,535,0,1.80520,-13.52720,9.84500,0.45460,-0.60700,0.54410
1,6,34,535,0,2.08530,-14.96380,10.65660,0.44130,-0.20120,0.89500
1,6,35,535,0,2.30320,-15.48330,11.25510,0.71810,0.17480,1.26760
1,6,36,535,0,2.34150,-15.01880,11.96620,1.05490,0.50730,1.61100
1,6,37,535,0,2.47800,-14.54480,12.56240,1.27740,0.81080,1.88840
1,6,38,535,0,3.06460,-14.47770,13.82650,1.52120,1.12790,2.14180
1,6,39,535,0,3.27050,-14.27900,14.88950,1.84820,1.52760,2.34380
1,6,40,535,0,3.46920,-14.08990,13.99650,2.19410,1.89450,2.48480
1,6,41,535,0,4.30000,-13.58710,12.78500,2.54150,2.15940,2.53010
1,6,42,535,0,4.89370,-12.53600,11.65020,2.85650,2.36940,2.48900
1,6,43,535,0,5.44920,-11.10910,10.67340,3.04170,2.55110,2.38380
1,6,44,535,0,6.05970,-9.79470,9.58160,3.07390,2.68110,2.32280
1,6,45,535,0,6.90730,-8.86570,8.38690,2.88530,2.78990,2.31180
1,6,46,535,0,7.66860,-8.06370,7.35980,2.64730,2.85270,2.36620
1,6,47,535,0,7.68540,-7.17780,6.80430,2.62890,2.84720,2.47010
1,6,48,535,0,7.49390,-6.48590,6.18660,2.79040,2.85330,2.57270
