person_id,gesture_id,timestep,sample_id,imu_id,ax,ay,az,gx,gy,gz
1,3,0,575,0,1.20430,-9.64140,2.05420,-0.09300,-0.04210,0.05300
1,3,1,575,0,1.17560,-9.61750,2.01350,-0.09090,-0.03760,0.06400
1,3,2,575,0,1.14680,-9.56960,1.98000,-0.07890,-0.03700,0.06850
1,3,3,575,0,1.17080,-9.45230,2.03510,-0.07110,-0.03840,0.06950
1,3,4,575,0,1.21150,-9.40680,2.00390,-0.07860,-0.03540,0.06690
1,3,5,575,0,1.27850,-9.40920,1.97040,-0.08290,-0.03540,0.06580
1,3,6,575,0,1.24020,-9.41880,1.95370,-0.07620,-0.03810,0.06100
1,3,7,575,0,1.28570,-9.44510,1.98000,-0.07330,-0.03860,0.05170
1,3,8,575,0,1.32880,-9.46430,2.01830,-0.06980,-0.03650,0.04180
1,3,9,575,0,1.35030,-9.42360,1.95370,-0.08310,-0.03170,0.03700
1,3,10,575,0,1.28810,-9.36130,1.89860,-0.10610,-0.02930,0.02980
1,3,11,575,0,1.18750,-9.35650,1.94650,-0.12150,-0.03840,0.02340
1,3,12,575,0,1.18510,-9.48340,1.92250,-0.11940,-0.05170,0.01470
1,3,13,575,0,1.29290,-9.65100,1.88900,-0.08470,-0.06610,0.00750
1,3,14,575,0,1.38380,-9.58880,1.81240,-0.04370,-0.08020,0.00610
1,3,15,575,0,1.28090,-9.43790,1.75970,-0.05250,-0.09750,0.00270
1,3,16,575,0,1.23780,-9.46190,1.72380,-0.10310,-0.11830,-0.01040
1,3,17,575,0,1.28570,-9.62230,1.64000,-0.11510,-0.14950,-0.01490
1,3,18,575,0,1.30240,-9.65340,1.59210,-0.07890,-0.18790,-0.01650
1,3,19,575,0,1.38380,-9.67500,1.48440,-0.05120,-0.23290,-0.00830
1,3,20,575,0,1.38380,-9.52170,1.54430,-0.00850,-0.27850,-0.00350
1,3,21,575,0,1.46530,-9.32060,1.63280,-0.00110,-0.31900,-0.00610
1,3,22,575,0,1.46050,-9.15060,1.70470,-0.04240,-0.34350,-0.01490
1,3,23,575,0,1.45090,-9.07880,1.87470,-0.08230,-0.34930,-0.02960
1,3,24,575,0,1.50830,-9.11950,2.00390,-0.12070,-0.33490,-0.05010
1,3,25,575,0,1.42690,-9.13390,2.07340,-0.14760,-0.30350,-0.08050
1,3,26,575,0,1.37190,-9.13630,2.15240,-0.16550,-0.26970,-0.10920
1,3,27,575,0,1.37430,-9.29430,2.21460,-0.20330,-0.22620,-0.12870
1,3,28,575,0,1.38150,-9.45710,2.24820,-0.22440,-0.18550,-0.13860
1,3,29,575,0,1.45330,-9.64620,2.22660,-0.22680,-0.15270,-0.12900
1,3,30,575,0,1.49400,-9.81620,2.23380,-0.21530,-0.13300,-0.10150
1,3,31,575,0,1.52750,-9.87610,2.19790,-0.18950,-0.12470,-0.06320
1,3,32,575,0,1.54670,-9.87370,2.14760,-0.15480,-0.12340,-0.02110
1,3,33,575,0,1.51550,-9.71570,2.11170,-0.12500,-0.12920,0.01470
1,3,34,575,0,1.49640,-9.61990,2.06620,-0.11670,-0.13190,0.03250
